"agno";"rbd";"nom_rbd";"mrun";"doc_genero";"doc_fec_nac";"cod_sec";"cod_espe";"cod_ense";"cod_grado"
2019;8485;"LICEO INSTITUTO NACIONAL";21207419;1;196004;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18236290;1;198408;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";24046563;2;197802;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5459433;2;197110;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";21735449;2;198507;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";1830404;2;196709;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19799976;1;195211;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";334601;2;196302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";21321693;2;198312;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";11001679;2;198009;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";8377425;1;195110;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15650014;1;196709;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";3659370;2;195701;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5783764;2;195907;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5072682;2;195701;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";21207419;1;196004;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";1865222;2;198802;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";24046563;2;197802;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";2847836;1;198302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15360813;2;198603;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";10483674;1;198110;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";16320858;2;198507;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";334601;2;196302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";21321693;2;198312;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";9836873;2;198012;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";22721756;1;195508;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15650014;1;196709;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";11001679;2;198009;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5783764;2;195907;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5072682;2;195701;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";21207419;1;196004;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";3426139;2;197512;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";24046563;2;197802;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5459433;2;197110;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";2379400;2;197502;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";14153841;2;198309;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18693037;1;197801;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";21321693;2;198312;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";13486517;2;198606;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";22123336;1;195207;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15650014;1;196709;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";3659370;2;195701;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5072639;1;195508;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5072682;2;195701;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";21207419;1;196004;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";3426139;2;197512;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15913869;1;198009;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";2847836;1;198302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18912136;2;198807;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";14237533;2;194809;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";1282791;1;195603;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18693037;1;197801;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18905770;2;198103;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";9836873;2;198012;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5783764;2;195907;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15650014;1;196709;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";25550139;2;199009;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";11001679;2;198009;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5072639;1;195508;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";21531934;1;196107;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";17192135;1;195409;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";3426139;2;197512;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";14704687;2;196610;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";20340903;2;197710;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18912136;2;198807;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";1830404;2;196709;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";1282791;1;195603;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18693037;1;197801;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";13001103;1;195811;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";3659370;2;195701;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";8308977;1;196306;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15650014;1;196709;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";13690819;2;197611;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";8377425;1;195110;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";7501145;1;195304;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";17192135;1;195409;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19273656;1;199104;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15913869;1;198009;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";24346046;1;198901;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15360813;2;198603;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";13733520;2;196107;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";16320858;2;198507;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";334601;2;196302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";21321693;2;198312;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5072639;1;195508;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";1344834;1;198609;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19333192;1;195909;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";7495743;1;196004;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";11617431;1;195210;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";1365090;1;199412;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";619992;1;197501;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";14704687;2;196610;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";111208;1;197907;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";16253934;2;196907;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";7698107;1;196402;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";334601;2;196302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18905770;2;198103;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";10119370;1;195403;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";2379400;2;197502;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";3426139;2;197512;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15650014;1;196709;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";3659370;2;195701;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";7356764;2;197305;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19799976;1;195211;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";1865222;2;198802;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";14704687;2;196610;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";111208;1;197907;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";16253934;2;196907;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";13733520;2;196107;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18693037;1;197801;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";13001103;1;195811;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";10119370;1;195403;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";7698107;1;196402;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";2847836;1;198302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";111208;1;197907;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15360813;2;198603;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15650014;1;196709;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";25550139;2;199009;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";20763938;2;197412;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";20037931;2;196108;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19799976;1;195211;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";23230080;2;196608;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";656666;1;196810;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";20340903;2;197710;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18320400;1;197501;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";6428237;1;197301;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18693037;1;197801;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";6736554;2;198504;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";10119370;1;195403;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";2379400;2;197502;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";2847836;1;198302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";111208;1;197907;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";9859059;1;197602;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19333192;1;195909;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15698009;2;195204;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";7008824;2;198311;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18236290;1;198408;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";8148789;1;198204;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";16253934;2;196907;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";14237533;2;194809;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";334601;2;196302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";12962972;1;196605;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";14704687;2;196610;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18446511;2;198503;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";23230080;2;196608;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";8987700;2;196503;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15698009;2;195204;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19143997;1;198302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19273656;1;199104;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";656666;1;196810;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";2847836;1;198302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15360813;2;198603;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18446511;2;198503;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";11617431;1;195210;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";334601;2;196302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";13001103;1;195811;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19898181;1;198011;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5072682;2;195701;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15650014;1;196709;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";8987700;2;196503;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15698009;2;195204;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";21531934;1;196107;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";23230080;2;196608;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";3224873;2;195712;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";656666;1;196810;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5459433;2;197110;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";10391423;1;196512;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";11617431;1;195210;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";334601;2;196302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";13001103;1;195811;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19898181;1;198011;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";6932107;1;197308;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";17651597;2;194709;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";22721756;1;195508;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";6932107;1;197308;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";1865222;2;198802;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15913869;1;198009;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";13733520;2;196107;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5459433;2;197110;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18446511;2;198503;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19799976;1;195211;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18693037;1;197801;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";17849178;2;197912;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5072639;1;195508;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5072682;2;195701;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15650014;1;196709;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19333192;1;195909;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";22721756;1;195508;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";7501145;1;195304;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";1365090;1;199412;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";619992;1;197501;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15913869;1;198009;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";5459433;2;197110;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";10391423;1;196512;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19799976;1;195211;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18693037;1;197801;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";13001103;1;195811;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";8377425;1;195110;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19143997;1;198302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";25550139;2;199009;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";13486517;2;198606;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";7495743;1;196004;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";7501145;1;195304;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";1365090;1;199412;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";619992;1;197501;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";14667463;2;195504;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";111208;1;197907;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";16253934;2;196907;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18912136;2;198807;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";13733520;2;196107;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";9487681;2;196306;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18693037;1;197801;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";18905770;2;198103;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";1018987;1;199010;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";19143997;1;198302;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";15650014;1;196709;0;0;310;4
2019;8485;"LICEO INSTITUTO NACIONAL";9859059;1;197602;0;0;310;4
2019;8487;"LICEO JAVIERA CARRERA";1613953;2;197906;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";10898743;1;196803;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";6576460;2;195803;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";6610258;2;198508;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";24032708;2;197210;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";14281923;2;197204;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";22412385;1;196205;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";13391587;2;196110;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";12218420;1;196711;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";442440;2;198812;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";24672967;2;198504;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";1101982;2;199012;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";12750481;1;196009;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";8777087;1;195110;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";15119520;2;198007;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";15991492;2;196408;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";4851403;2;195607;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";11782924;2;199008;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";22412385;1;196205;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";1099837;2;198201;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";9872260;2;195707;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";442440;2;198812;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";8144851;2;196910;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";22279117;2;199110;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";9890395;2;198106;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";9357702;1;195804;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";6576460;2;195803;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";6610258;2;198508;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";4851403;2;195607;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";11782924;2;199008;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";14610146;1;199005;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";1099837;2;198201;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";9872260;2;195707;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";15088000;2;196906;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";8462658;2;198609;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";13031150;1;196502;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";16236334;2;198903;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";24369312;1;198810;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";7889337;2;199204;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";8677413;2;195703;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";24032708;2;197210;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";11782924;2;199008;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";14610146;1;199005;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";980122;1;195302;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";9872260;2;195707;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";442440;2;198812;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";8144851;2;196910;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";22279117;2;199110;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";12750481;1;196009;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";11551030;2;196905;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";7889337;2;199204;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";15991492;2;196408;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";24032708;2;197210;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";14281923;2;197204;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";8430583;2;199009;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";1099837;2;198201;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";12218420;1;196711;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";12013827;2;198002;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";8462658;2;198609;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";24065529;1;196505;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";16236334;2;198903;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";23367282;1;195307;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";11895859;2;199209;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";15991492;2;196408;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";24032708;2;197210;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";14281923;2;197204;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";20298795;1;197205;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";13391587;2;196110;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";9872260;2;195707;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";19942024;2;196812;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";7768514;2;198309;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";1101982;2;199012;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";21471692;2;197506;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";14467230;2;199211;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";14281923;2;197204;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";22344242;1;198902;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";4851403;2;195607;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";11279;2;199111;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";15527117;2;199104;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";1099837;2;198201;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";9872260;2;195707;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";19942024;2;196812;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";7768514;2;198309;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";13031150;1;196502;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";16236334;2;198903;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";12332837;1;195507;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";7889337;2;199204;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";6610258;2;198508;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";4851403;2;195607;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";14281923;2;197204;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";6934662;2;198606;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";19598944;1;199307;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";12218420;1;196711;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";9626045;1;198309;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";8462658;2;198609;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";18741464;2;196511;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";15706503;2;195810;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";10898743;1;196803;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";7889337;2;199204;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";22344242;1;198902;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";4851403;2;195607;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";14281923;2;197204;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";15527117;2;199104;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";13391587;2;196110;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";9872260;2;195707;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";5409295;2;197206;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";8462658;2;198609;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";18741464;2;196511;0;0;310;1
2019;8487;"LICEO JAVIERA CARRERA";15706503;2;195810;0;0;310;1
